         100   1.00000000000000              200   1.00000000000000                2
 "exact" "leapfrog"
      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000     -0.00000001     -0.00000004     -0.00000022     -0.00000113     -0.00000536     -0.00002353     -0.00009540     -0.00035713     -0.00123410     -0.00393669     -0.01159229     -0.03151112     -0.07907054     -0.18315639     -0.39163895     -0.77304740     -1.40858421     -2.36927759     -3.67879441     -5.27292424     -6.97676326     -8.52143789     -9.60789439    -10.00000000     -9.60789439     -8.52143789     -6.97676326     -5.27292424     -3.67879441     -2.36927759     -1.40858421     -0.77304740     -0.39163895     -0.18315639     -0.07907054     -0.03151112     -0.01159229     -0.00393669     -0.00123410     -0.00035713     -0.00009540     -0.00002353     -0.00000536     -0.00000113     -0.00000022     -0.00000004     -0.00000001      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000     -0.00000001     -0.00000004     -0.00000022     -0.00000113     -0.00000536     -0.00002353     -0.00009540     -0.00035713     -0.00123410     -0.00393669     -0.01159229     -0.03151112     -0.07907054     -0.18315639     -0.39163895     -0.77304740     -1.40858421     -2.36927759     -3.67879441     -5.27292424     -6.97676326     -8.52143789     -9.60789439    -10.00000000     -9.60789439     -8.52143789     -6.97676326     -5.27292424     -3.67879441     -2.36927759     -1.40858421     -0.77304740     -0.39163895     -0.18315639     -0.07907054     -0.03151112     -0.01159229     -0.00393669     -0.00123410     -0.00035713     -0.00009540     -0.00002353     -0.00000536     -0.00000113     -0.00000022     -0.00000004     -0.00000001      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000     -0.00000001     -0.00000007     -0.00000036     -0.00000181     -0.00000842     -0.00003611     -0.00014295     -0.00052243     -0.00176251     -0.00548897     -0.01577995     -0.04187715     -0.10258999     -0.23200070     -0.48431735     -0.93331277     -1.66027806     -2.72640828     -4.13292378     -5.78336153     -7.47067303     -8.90831485     -9.80590831     -9.96406472     -9.34634253     -8.09288348     -6.46876425     -4.77304799     -3.25107299     -2.04415621     -1.18647306     -0.63570866     -0.31442336     -0.14355818     -0.06050587     -0.02354092     -0.00845485     -0.00280314     -0.00085791     -0.00024238     -0.00006321     -0.00001522     -0.00000338     -0.00000069     -0.00000013     -0.00000002      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000002      0.00000007      0.00000021      0.00000046     -0.00000018     -0.00000886     -0.00006082     -0.00029745     -0.00120412     -0.00423883     -0.01327110     -0.03740649     -0.09562548     -0.22278495     -0.47461138     -0.92679508     -1.66192585     -2.74049534     -4.16018605     -5.81892393     -7.50455073     -8.92907125     -9.80590831     -9.94330832     -9.31246482     -8.05732108     -6.44150197     -4.75896093     -3.24942520     -2.05067389     -1.19617903     -0.64492441     -0.32138788     -0.14802884     -0.06301473     -0.02479107     -0.00901325     -0.00302813     -0.00094004     -0.00026963     -0.00007145     -0.00001749     -0.00000396     -0.00000083     -0.00000016     -0.00000003      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000     -0.00000002     -0.00000011     -0.00000059     -0.00000290     -0.00001314     -0.00005502     -0.00021266     -0.00075877     -0.00249912     -0.00759842     -0.02132629     -0.05525398     -0.13215036     -0.29176257     -0.59463060     -1.11871991     -1.94290659     -3.11486276     -4.60980286     -6.29770381     -7.94215853     -9.24594515     -9.93620436     -9.85703184     -9.02668412     -7.63074204     -5.95472542     -4.28956399     -2.85246945     -1.75099657     -0.99221555     -0.51901894     -0.25062063     -0.11171381     -0.04596776     -0.01746049     -0.00612232     -0.00198167     -0.00059211     -0.00016332     -0.00004158     -0.00000977     -0.00000212     -0.00000042     -0.00000008     -0.00000001      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000     -0.00000002     -0.00000008     -0.00000036     -0.00000140     -0.00000508     -0.00001700     -0.00005295     -0.00015511     -0.00043379     -0.00117772     -0.00314541     -0.00829375     -0.02142247     -0.05339147     -0.12634882     -0.28024031     -0.57746408     -1.09968741     -1.93001227     -3.11802423     -4.63570798     -6.34433477     -7.99694409     -9.29003405     -9.95330483     -9.84162896     -8.98643726     -7.58177635     -5.91324815     -4.26507851     -2.84585653     -1.75707205     -1.00399276     -0.53098328     -0.25993175     -0.11777756     -0.04939333     -0.01917075     -0.00688535     -0.00228808     -0.00070341     -0.00020002     -0.00005260     -0.00001279     -0.00000288     -0.00000060     -0.00000011     -0.00000002      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000     -0.00000001     -0.00000003     -0.00000018     -0.00000096     -0.00000460     -0.00002036     -0.00008324     -0.00031410     -0.00109411     -0.00351817     -0.01044309     -0.02861527     -0.07238075     -0.16900704     -0.36428640     -0.72483234     -1.33133885     -2.25733540     -3.53313328     -5.10481950     -6.80859029     -8.38282603     -9.52752610     -9.99600080     -9.68119257     -8.65541462     -7.14337314     -5.44220926     -3.82739759     -2.48478241     -1.48911963     -0.82381037     -0.42070857     -0.19833160     -0.08630956     -0.03467227     -0.01285767     -0.00440148     -0.00139089     -0.00040573     -0.00010926     -0.00002716     -0.00000623     -0.00000132     -0.00000026     -0.00000005     -0.00000001      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000001      0.00000006      0.00000025      0.00000099      0.00000352      0.00001138      0.00003333      0.00008782      0.00020577      0.00041838      0.00069402      0.00074239     -0.00047715     -0.00583809     -0.02217704     -0.06399076     -0.15883070     -0.35318211     -0.71514212     -1.32765956     -2.26619905     -3.56050655     -5.15168546     -6.86708175     -8.43645579     -9.55719188     -9.98927213     -9.63921791     -8.59273434     -7.08064942     -5.39659934     -3.80627842     -2.48548367     -1.50318654     -0.84223059     -0.43727285     -0.21039162     -0.09381583     -0.03876884     -0.01484600     -0.00526739     -0.00173127     -0.00052702     -0.00014855     -0.00003876     -0.00000936     -0.00000209     -0.00000043     -0.00000008     -0.00000001      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000     -0.00000001     -0.00000006     -0.00000030     -0.00000155     -0.00000725     -0.00003133     -0.00012502     -0.00046058     -0.00156634     -0.00491721     -0.01424976     -0.03812005     -0.09413598     -0.21459239     -0.45157450     -0.87720470     -1.57300074     -2.60383431     -3.97881920     -5.61243736     -7.30811294     -8.78446739     -9.74724902     -9.98401279     -9.44027483     -8.23987433     -6.63915763     -4.93812198     -3.39052607     -2.14896234     -1.25732330     -0.67908097     -0.33857322     -0.15582606     -0.06620397     -0.02596476     -0.00940029     -0.00314163     -0.00096922     -0.00027603     -0.00007257     -0.00001761     -0.00000395     -0.00000082     -0.00000016     -0.00000003      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000     -0.00000001     -0.00000004     -0.00000019     -0.00000073     -0.00000264     -0.00000868     -0.00002595     -0.00007051     -0.00017366     -0.00038650     -0.00077556     -0.00140453     -0.00232559     -0.00368742     -0.00623255     -0.01268460     -0.03069126     -0.07780636     -0.18804609     -0.41755319     -0.84427242     -1.55503134     -2.61586750     -4.02973213     -5.69760486     -7.40695695     -8.86633340     -9.78421074     -9.96401370     -9.37277429     -8.15054266     -6.55713821     -4.88363750     -3.36923636     -2.15426992     -1.27712287     -0.70221902     -0.35819747     -0.16952928     -0.07444963     -0.03033636     -0.01146839     -0.00402167     -0.00130792     -0.00039438     -0.00011023     -0.00002855     -0.00000685     -0.00000152     -0.00000031     -0.00000006     -0.00000001      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
